,payment_id,customer_id,staff_id,rental_id,amount,payment_date,last_update,_merge
13017,3798,140,1,15852,2.99,2005-08-23 15:47:02,2006-02-15 22:13:22,right_only
13018,3798,140,1,15852,2.99,2005-08-23 15:47:02,2006-02-15 22:13:22,left_only
13019,13489,500,1,15853,2.99,2005-08-23 15:54:20,2006-02-15 22:20:22,right_only
13020,13489,500,1,15853,2.99,2005-08-23 15:54:20,2006-02-15 22:20:22,left_only
13021,12540,464,2,15854,0.99,2005-08-23 15:58:05,2006-02-15 22:19:25,right_only
13022,12540,464,2,15854,0.99,2005-08-23 15:58:05,2006-02-15 22:19:25,left_only
13023,5217,192,2,15855,2.99,2005-08-23 15:59:01,2006-02-15 22:13:58,right_only
13024,5217,192,2,15855,2.99,2005-08-23 15:59:01,2006-02-15 22:13:58,left_only
13025,10711,395,1,15856,0.99,2005-08-23 15:59:12,2006-02-15 22:17:42,right_only
13026,10711,395,1,15856,0.99,2005-08-23 15:59:12,2006-02-15 22:17:42,left_only
13027,15422,575,2,15857,0.99,2005-08-23 15:59:51,2006-02-15 22:22:29,right_only
13028,15422,575,2,15857,0.99,2005-08-23 15:59:51,2006-02-15 22:22:29,left_only
13029,2216,81,1,15858,2.99,2005-08-23 16:07:15,2006-02-15 22:12:52,right_only
13030,2216,81,1,15858,2.99,2005-08-23 16:07:15,2006-02-15 22:12:52,left_only
13031,12558,465,2,15859,4.99,2005-08-23 16:08:15,2006-02-15 22:19:27,right_only
13032,12558,465,2,15859,4.99,2005-08-23 16:08:15,2006-02-15 22:19:27,left_only
13033,3781,140,1,1586,4.99,2005-06-16 04:51:18,2006-02-15 22:13:22,right_only
13034,3781,140,1,1586,4.99,2005-06-16 04:51:18,2006-02-15 22:13:22,left_only
13035,1147,41,2,15860,4.99,2005-08-23 16:08:40,2006-02-15 22:12:38,right_only
13036,1147,41,2,15860,4.99,2005-08-23 16:08:40,2006-02-15 22:12:38,left_only
13037,6917,256,2,15861,4.99,2005-08-23 16:15:45,2006-02-15 22:14:55,right_only
13038,6917,256,2,15861,4.99,2005-08-23 16:15:45,2006-02-15 22:14:55,left_only
13039,5857,215,2,15862,0.99,2006-02-14 15:16:03,2006-02-15 22:14:16,right_only
13040,5857,215,2,15862,0.99,2006-02-14 15:16:03,2006-02-15 22:14:16,left_only
13041,8874,328,1,15863,0.99,2005-08-23 16:17:09,2006-02-15 22:16:12,right_only
13042,8874,328,1,15863,0.99,2005-08-23 16:17:09,2006-02-15 22:16:12,left_only
13043,6918,256,1,15864,7.99,2005-08-23 16:18:12,2006-02-15 22:14:55,right_only
13044,6918,256,1,15864,7.99,2005-08-23 16:18:12,2006-02-15 22:14:55,left_only
13045,13035,482,2,15865,2.99,2005-08-23 16:18:25,2006-02-15 22:19:55,right_only
13046,13035,482,2,15865,2.99,2005-08-23 16:18:25,2006-02-15 22:19:55,left_only
13047,8045,296,2,15866,7.99,2005-08-23 16:19:02,2006-02-15 22:15:38,right_only
13048,8045,296,2,15866,7.99,2005-08-23 16:19:02,2006-02-15 22:15:38,left_only
13049,13625,505,2,15867,4.99,2006-02-14 15:16:03,2006-02-15 22:20:31,right_only
13050,13625,505,2,15867,4.99,2006-02-14 15:16:03,2006-02-15 22:20:31,left_only
13051,8325,306,2,15868,7.99,2005-08-23 16:19:14,2006-02-15 22:15:49,right_only
13052,8325,306,2,15868,7.99,2005-08-23 16:19:14,2006-02-15 22:15:49,left_only
13053,9662,357,2,15869,2.99,2005-08-23 16:22:20,2006-02-15 22:16:50,right_only
13054,9662,357,2,15869,2.99,2005-08-23 16:22:20,2006-02-15 22:16:50,left_only
13055,1690,62,1,1587,0.99,2005-06-16 04:52:28,2006-02-15 22:12:45,right_only
13056,1690,62,1,1587,0.99,2005-06-16 04:52:28,2006-02-15 22:12:45,left_only
13057,6786,251,2,15870,4.99,2005-08-23 16:23:08,2006-02-15 22:14:50,right_only
13058,6786,251,2,15870,4.99,2005-08-23 16:23:08,2006-02-15 22:14:50,left_only
13059,1592,57,2,15871,9.99,2005-08-23 16:24:24,2006-02-15 22:12:44,right_only
13060,1592,57,2,15871,9.99,2005-08-23 16:24:24,2006-02-15 22:12:44,left_only
13061,5771,212,1,15872,4.99,2005-08-23 16:27:24,2006-02-15 22:14:14,right_only
13062,5771,212,1,15872,4.99,2005-08-23 16:27:24,2006-02-15 22:14:14,left_only
13063,15483,577,2,15873,2.99,2005-08-23 16:27:59,2006-02-15 22:22:34,right_only
13064,15483,577,2,15873,2.99,2005-08-23 16:27:59,2006-02-15 22:22:34,left_only
13065,3585,132,1,15874,4.99,2005-08-23 16:30:55,2006-02-15 22:13:17,right_only
13066,3585,132,1,15874,4.99,2005-08-23 16:30:55,2006-02-15 22:13:17,left_only
13067,1148,41,1,15875,2.99,2006-02-14 15:16:03,2006-02-15 22:12:39,right_only
13068,1148,41,1,15875,2.99,2006-02-14 15:16:03,2006-02-15 22:12:39,left_only
13069,2385,87,1,15876,2.99,2005-08-23 16:32:10,2006-02-15 22:12:54,right_only
13070,2385,87,1,15876,2.99,2005-08-23 16:32:10,2006-02-15 22:12:54,left_only
13071,14990,559,1,15877,4.99,2005-08-23 16:33:33,2006-02-15 22:22:00,right_only
13072,14990,559,1,15877,4.99,2005-08-23 16:33:33,2006-02-15 22:22:00,left_only
13073,13297,493,2,15878,2.99,2005-08-23 16:34:31,2006-02-15 22:20:10,right_only
13074,13297,493,2,15878,2.99,2005-08-23 16:34:31,2006-02-15 22:20:10,left_only
13075,13036,482,1,15879,3.99,2005-08-23 16:42:53,2006-02-15 22:19:55,right_only
13076,13036,482,1,15879,3.99,2005-08-23 16:42:53,2006-02-15 22:19:55,left_only
13077,8698,322,1,1588,8.99,2005-06-16 04:53:21,2006-02-15 22:16:05,right_only
13078,8698,322,1,1588,8.99,2005-06-16 04:53:21,2006-02-15 22:16:05,left_only
13079,14229,528,2,15880,6.99,2005-08-23 16:43:54,2006-02-15 22:21:09,right_only
13080,14229,528,2,15880,6.99,2005-08-23 16:43:54,2006-02-15 22:21:09,left_only
13081,10392,383,1,15881,6.99,2005-08-23 16:44:25,2006-02-15 22:17:26,right_only
13082,10392,383,1,15881,6.99,2005-08-23 16:44:25,2006-02-15 22:17:26,left_only
13083,8480,312,1,15882,6.99,2005-08-23 16:44:31,2006-02-15 22:15:56,right_only
13084,8480,312,1,15882,6.99,2005-08-23 16:44:31,2006-02-15 22:15:56,left_only
13085,14777,550,1,15883,0.99,2005-08-23 16:44:56,2006-02-15 22:21:45,right_only
13086,14777,550,1,15883,0.99,2005-08-23 16:44:56,2006-02-15 22:21:45,left_only
13087,2217,81,2,15884,1.99,2005-08-23 16:45:28,2006-02-15 22:12:52,right_only
13088,2217,81,2,15884,1.99,2005-08-23 16:45:28,2006-02-15 22:12:52,left_only
13089,15154,565,1,15885,2.99,2005-08-23 16:50:43,2006-02-15 22:22:11,right_only
13090,15154,565,1,15885,2.99,2005-08-23 16:50:43,2006-02-15 22:22:11,left_only
13091,2502,91,2,15886,4.99,2005-08-23 16:50:53,2006-02-15 22:12:56,right_only
13092,2502,91,2,15886,4.99,2005-08-23 16:50:53,2006-02-15 22:12:56,left_only
13093,5468,201,1,15887,2.99,2005-08-23 16:54:09,2006-02-15 22:14:05,right_only
13094,5468,201,1,15887,2.99,2005-08-23 16:54:09,2006-02-15 22:14:05,left_only
13095,8694,321,2,15888,5.99,2005-08-23 16:56:14,2006-02-15 22:16:05,right_only
13096,8694,321,2,15888,5.99,2005-08-23 16:56:14,2006-02-15 22:16:05,left_only
13097,3718,137,2,15889,4.99,2005-08-23 16:57:43,2006-02-15 22:13:20,right_only
13098,3718,137,2,15889,4.99,2005-08-23 16:57:43,2006-02-15 22:13:20,left_only
13099,7925,293,1,1589,9.99,2005-06-16 04:58:03,2006-02-15 22:15:34,right_only
13100,7925,293,1,1589,9.99,2005-06-16 04:58:03,2006-02-15 22:15:34,left_only
13101,2386,87,2,15890,4.99,2005-08-23 16:58:12,2006-02-15 22:12:54,right_only
13102,2386,87,2,15890,4.99,2005-08-23 16:58:12,2006-02-15 22:12:54,left_only
13103,1452,52,2,15891,5.99,2005-08-23 17:00:12,2006-02-15 22:12:42,right_only
13104,1452,52,2,15891,5.99,2005-08-23 17:00:12,2006-02-15 22:12:42,left_only
13105,4737,174,1,15892,1.99,2005-08-23 17:01:00,2006-02-15 22:13:45,right_only
13106,4737,174,1,15892,1.99,2005-08-23 17:01:00,2006-02-15 22:13:45,left_only
13107,11827,438,2,15893,5.99,2005-08-23 17:02:00,2006-02-15 22:18:45,right_only
13108,11827,438,2,15893,5.99,2005-08-23 17:02:00,2006-02-15 22:18:45,left_only
13109,4581,168,1,15894,0.99,2006-02-14 15:16:03,2006-02-15 22:13:41,right_only
13110,4581,168,1,15894,0.99,2006-02-14 15:16:03,2006-02-15 22:13:41,left_only
13111,9269,342,1,15895,3.99,2005-08-23 17:09:31,2006-02-15 22:16:32,right_only
13112,9269,342,1,15895,3.99,2005-08-23 17:09:31,2006-02-15 22:16:32,left_only
13113,15688,585,1,15896,6.99,2005-08-23 17:09:56,2006-02-15 22:22:48,right_only
13114,15688,585,1,15896,6.99,2005-08-23 17:09:56,2006-02-15 22:22:48,left_only
13115,415,15,1,15897,4.99,2005-08-23 17:12:31,2006-02-15 22:12:32,right_only
13116,415,15,1,15897,4.99,2005-08-23 17:12:31,2006-02-15 22:12:32,left_only
13117,2408,88,1,15898,4.99,2005-08-23 17:13:01,2006-02-15 22:12:55,right_only
13118,2408,88,1,15898,4.99,2005-08-23 17:13:01,2006-02-15 22:12:55,left_only
13119,15982,596,1,15899,6.99,2005-08-23 17:16:28,2006-02-15 22:23:57,right_only
13120,15982,596,1,15899,6.99,2005-08-23 17:16:28,2006-02-15 22:23:57,left_only
13121,13605,505,1,159,2.99,2005-05-26 01:34:28,2006-02-15 22:20:29,right_only
13122,13605,505,1,159,2.99,2005-05-26 01:34:28,2006-02-15 22:20:29,left_only
13123,2641,98,2,1590,5.99,2005-06-16 05:11:41,2006-02-15 22:12:59,right_only
13124,2641,98,2,1590,5.99,2005-06-16 05:11:41,2006-02-15 22:12:59,left_only
13125,15072,562,1,15900,1.99,2005-08-23 17:16:30,2006-02-15 22:22:05,right_only
13126,15072,562,1,15900,1.99,2005-08-23 17:16:30,2006-02-15 22:22:05,left_only
13127,6107,226,1,15901,4.99,2005-08-23 17:19:17,2006-02-15 22:14:26,right_only
13128,6107,226,1,15901,4.99,2005-08-23 17:19:17,2006-02-15 22:14:26,left_only
13129,4687,172,1,15902,3.99,2005-08-23 17:28:03,2006-02-15 22:13:44,right_only
13130,4687,172,1,15902,3.99,2005-08-23 17:28:03,2006-02-15 22:13:44,left_only
13131,7242,267,1,15903,3.99,2005-08-23 17:30:40,2006-02-15 22:15:06,right_only
13132,7242,267,1,15903,3.99,2005-08-23 17:30:40,2006-02-15 22:15:06,left_only
13133,1032,37,1,15904,0.99,2005-08-23 17:32:19,2006-02-15 22:12:37,right_only
13134,1032,37,1,15904,0.99,2005-08-23 17:32:19,2006-02-15 22:12:37,left_only
13135,1646,59,2,15905,2.99,2005-08-23 17:33:04,2006-02-15 22:12:44,right_only
13136,1646,59,2,15905,2.99,2005-08-23 17:33:04,2006-02-15 22:12:44,left_only
13137,12024,445,2,15906,2.99,2005-08-23 17:36:00,2006-02-15 22:18:56,right_only
13138,12024,445,2,15906,2.99,2005-08-23 17:36:00,2006-02-15 22:18:56,left_only
13139,59,2,2,15907,4.99,2005-08-23 17:39:35,2006-02-15 22:12:30,right_only
13140,59,2,2,15907,4.99,2005-08-23 17:39:35,2006-02-15 22:12:30,left_only
13141,3664,135,2,15908,2.99,2005-08-23 17:42:00,2006-02-15 22:13:19,right_only
13142,3664,135,2,15908,2.99,2005-08-23 17:42:00,2006-02-15 22:13:19,left_only
13143,12223,452,1,15909,0.99,2005-08-23 17:42:42,2006-02-15 22:19:07,right_only
13144,12223,452,1,15909,0.99,2005-08-23 17:42:42,2006-02-15 22:19:07,left_only
13145,2248,83,1,1591,5.99,2005-06-16 05:12:37,2006-02-15 22:12:52,right_only
13146,2248,83,1,1591,5.99,2005-06-16 05:12:37,2006-02-15 22:12:52,left_only
13147,12329,456,1,15910,2.99,2005-08-23 17:43:16,2006-02-15 22:19:13,right_only
13148,12329,456,1,15910,2.99,2005-08-23 17:43:16,2006-02-15 22:19:13,left_only
13149,15611,582,2,15911,4.99,2005-08-23 17:44:53,2006-02-15 22:22:43,right_only
13150,15611,582,2,15911,4.99,2005-08-23 17:44:53,2006-02-15 22:22:43,left_only
13151,6184,229,2,15912,2.99,2005-08-23 17:47:40,2006-02-15 22:14:29,right_only
13152,6184,229,2,15912,2.99,2005-08-23 17:47:40,2006-02-15 22:14:29,left_only
13153,2554,93,2,15913,1.99,2005-08-23 17:48:30,2006-02-15 22:12:57,right_only
13154,2554,93,2,15913,1.99,2005-08-23 17:48:30,2006-02-15 22:12:57,left_only
13155,14933,557,2,15914,0.99,2005-08-23 17:49:26,2006-02-15 22:21:56,right_only
13156,14933,557,2,15914,0.99,2005-08-23 17:49:26,2006-02-15 22:21:56,left_only
13157,4547,167,2,15915,4.99,2005-08-23 17:52:01,2006-02-15 22:13:40,right_only
13158,4547,167,2,15915,4.99,2005-08-23 17:52:01,2006-02-15 22:13:40,left_only
13159,8849,327,1,15916,9.99,2005-08-23 17:56:01,2006-02-15 22:16:11,right_only
13160,8849,327,1,15916,9.99,2005-08-23 17:56:01,2006-02-15 22:16:11,left_only
13161,15790,589,2,15917,5.99,2005-08-23 17:57:28,2006-02-15 22:23:11,right_only
13162,15790,589,2,15917,5.99,2005-08-23 17:57:28,2006-02-15 22:23:11,left_only
13163,7097,262,1,15918,3.99,2005-08-23 17:57:35,2006-02-15 22:15:01,right_only
13164,7097,262,1,15918,3.99,2005-08-23 17:57:35,2006-02-15 22:15:01,left_only
13165,13403,497,1,15919,0.99,2005-08-23 18:01:31,2006-02-15 22:20:17,right_only
13166,13403,497,1,15919,0.99,2005-08-23 18:01:31,2006-02-15 22:20:17,left_only
13167,5077,187,2,1592,0.99,2005-06-16 05:14:37,2006-02-15 22:13:54,right_only
13168,5077,187,2,1592,0.99,2005-06-16 05:14:37,2006-02-15 22:13:54,left_only
13169,5772,212,2,15920,2.99,2005-08-23 18:05:10,2006-02-15 22:14:14,right_only
13170,5772,212,2,15920,2.99,2005-08-23 18:05:10,2006-02-15 22:14:14,left_only
13171,14075,522,1,15921,6.99,2005-08-23 18:06:54,2006-02-15 22:20:59,right_only
13172,14075,522,1,15921,6.99,2005-08-23 18:06:54,2006-02-15 22:20:59,left_only
13173,7125,263,2,15922,7.99,2005-08-23 18:07:31,2006-02-15 22:15:02,right_only
13174,7125,263,2,15922,7.99,2005-08-23 18:07:31,2006-02-15 22:15:02,left_only
13175,7494,276,2,15923,4.99,2005-08-23 18:08:19,2006-02-15 22:15:17,right_only
13176,7494,276,2,15923,4.99,2005-08-23 18:08:19,2006-02-15 22:15:17,left_only
13177,14576,541,2,15924,1.99,2005-08-23 18:08:59,2006-02-15 22:21:32,right_only
13178,14576,541,2,15924,1.99,2005-08-23 18:08:59,2006-02-15 22:21:32,left_only
13179,11885,440,1,15925,4.99,2005-08-23 18:15:06,2006-02-15 22:18:49,right_only
13180,11885,440,1,15925,4.99,2005-08-23 18:15:06,2006-02-15 22:18:49,left_only
13181,4134,151,1,15926,2.99,2005-08-23 18:20:56,2006-02-15 22:13:31,right_only
13182,4134,151,1,15926,2.99,2005-08-23 18:20:56,2006-02-15 22:13:31,left_only
13183,10855,401,1,15927,0.99,2005-08-23 18:23:11,2006-02-15 22:17:50,right_only
13184,10855,401,1,15927,0.99,2005-08-23 18:23:11,2006-02-15 22:17:50,left_only
13185,2058,75,2,15928,5.99,2005-08-23 18:23:24,2006-02-15 22:12:50,right_only
13186,2058,75,2,15928,5.99,2005-08-23 18:23:24,2006-02-15 22:12:50,left_only
13187,12906,477,1,15929,2.99,2005-08-23 18:23:30,2006-02-15 22:19:47,right_only
13188,12906,477,1,15929,2.99,2005-08-23 18:23:30,2006-02-15 22:19:47,left_only
13189,2974,111,1,1593,6.99,2005-06-16 05:14:52,2006-02-15 22:13:05,right_only
13190,2974,111,1,1593,6.99,2005-06-16 05:14:52,2006-02-15 22:13:05,left_only
13191,10270,379,2,15930,3.99,2005-08-23 18:26:51,2006-02-15 22:17:20,right_only
13192,10270,379,2,15930,3.99,2005-08-23 18:26:51,2006-02-15 22:17:20,left_only
13193,6418,237,2,15931,1.99,2005-08-23 18:28:09,2006-02-15 22:14:38,right_only
13194,6418,237,2,15931,1.99,2005-08-23 18:28:09,2006-02-15 22:14:38,left_only
13195,10971,405,1,15932,4.99,2005-08-23 18:31:40,2006-02-15 22:17:57,right_only
13196,10971,405,1,15932,4.99,2005-08-23 18:31:40,2006-02-15 22:17:57,left_only
13197,4799,176,1,15933,4.99,2005-08-23 18:36:44,2006-02-15 22:13:46,right_only
13198,4799,176,1,15933,4.99,2005-08-23 18:36:44,2006-02-15 22:13:46,left_only
13199,5878,216,2,15934,4.99,2005-08-23 18:40:41,2006-02-15 22:14:17,right_only
13200,5878,216,2,15934,4.99,2005-08-23 18:40:41,2006-02-15 22:14:17,left_only
13201,9771,361,2,15935,2.99,2005-08-23 18:41:11,2006-02-15 22:16:55,right_only
13202,9771,361,2,15935,2.99,2005-08-23 18:41:11,2006-02-15 22:16:55,left_only
13203,11147,411,1,15936,0.99,2005-08-23 18:43:11,2006-02-15 22:18:09,right_only
13204,11147,411,1,15936,0.99,2005-08-23 18:43:11,2006-02-15 22:18:09,left_only
13205,5261,194,2,15937,4.99,2005-08-23 18:43:22,2006-02-15 22:13:59,right_only
13206,5261,194,2,15937,4.99,2005-08-23 18:43:22,2006-02-15 22:13:59,left_only
13207,9237,341,2,15938,6.99,2005-08-23 18:43:31,2006-02-15 22:16:30,right_only
13208,9237,341,2,15938,6.99,2005-08-23 18:43:31,2006-02-15 22:16:30,left_only
13209,10365,382,2,15939,7.99,2005-08-23 18:44:21,2006-02-15 22:17:24,right_only
13210,10365,382,2,15939,7.99,2005-08-23 18:44:21,2006-02-15 22:17:24,left_only
13211,12693,470,2,1594,7.99,2005-06-16 05:15:12,2006-02-15 22:19:34,right_only
13212,12693,470,2,1594,7.99,2005-06-16 05:15:12,2006-02-15 22:19:34,left_only
13213,2357,86,2,15940,5.99,2005-08-23 18:45:06,2006-02-15 22:12:54,right_only
13214,2357,86,2,15940,5.99,2005-08-23 18:45:06,2006-02-15 22:12:54,left_only
13215,11478,424,2,15941,9.99,2005-08-23 18:46:44,2006-02-15 22:18:26,right_only
13216,11478,424,2,15941,9.99,2005-08-23 18:46:44,2006-02-15 22:18:26,left_only
13217,5718,210,2,15942,8.99,2005-08-23 18:48:40,2006-02-15 22:14:12,right_only
13218,5718,210,2,15942,8.99,2005-08-23 18:48:40,2006-02-15 22:14:12,left_only
13219,12499,462,1,15943,2.99,2005-08-23 18:49:32,2006-02-15 22:19:23,right_only
13220,12499,462,1,15943,2.99,2005-08-23 18:49:32,2006-02-15 22:19:23,left_only
13221,9433,348,1,15944,4.99,2005-08-23 18:50:54,2006-02-15 22:16:40,right_only
13222,9433,348,1,15944,4.99,2005-08-23 18:50:54,2006-02-15 22:16:40,left_only
13223,1200,43,2,15945,2.99,2005-08-23 18:51:41,2006-02-15 22:12:39,right_only
13224,1200,43,2,15945,2.99,2005-08-23 18:51:41,2006-02-15 22:12:39,left_only
13225,15046,561,1,15946,2.99,2005-08-23 18:54:07,2006-02-15 22:22:04,right_only
13226,15046,561,1,15946,2.99,2005-08-23 18:54:07,2006-02-15 22:22:04,left_only
13227,15560,580,1,15947,4.99,2005-08-23 18:54:32,2006-02-15 22:22:39,right_only
13228,15560,580,1,15947,4.99,2005-08-23 18:54:32,2006-02-15 22:22:39,left_only
13229,14019,520,1,15948,7.99,2005-08-23 18:59:33,2006-02-15 22:20:55,right_only
13230,14019,520,1,15948,7.99,2005-08-23 18:59:33,2006-02-15 22:20:55,left_only
13231,10472,386,1,15949,0.99,2005-08-23 19:06:04,2006-02-15 22:17:30,right_only
13232,10472,386,1,15949,0.99,2005-08-23 19:06:04,2006-02-15 22:17:30,left_only
13233,6593,244,1,1595,5.99,2005-06-16 05:23:46,2006-02-15 22:14:44,right_only
13234,6593,244,1,1595,5.99,2005-06-16 05:23:46,2006-02-15 22:14:44,left_only
13235,7610,280,2,15950,5.99,2005-08-23 19:09:39,2006-02-15 22:15:22,right_only
13236,7610,280,2,15950,5.99,2005-08-23 19:09:39,2006-02-15 22:15:22,left_only
13237,12055,446,2,15951,0.99,2005-08-23 19:10:32,2006-02-15 22:18:58,right_only
13238,12055,446,2,15951,0.99,2005-08-23 19:10:32,2006-02-15 22:18:58,left_only
13239,6062,224,1,15952,1.99,2005-08-23 19:11:29,2006-02-15 22:14:23,right_only
13240,6062,224,1,15952,1.99,2005-08-23 19:11:29,2006-02-15 22:14:23,left_only
13241,14552,540,2,15953,3.99,2005-08-23 19:13:46,2006-02-15 22:21:30,right_only
13242,14552,540,2,15953,3.99,2005-08-23 19:13:46,2006-02-15 22:21:30,left_only
13243,12439,460,2,15954,2.99,2005-08-23 19:14:07,2006-02-15 22:19:20,right_only
13244,12439,460,2,15954,2.99,2005-08-23 19:14:07,2006-02-15 22:19:20,left_only
13245,9461,349,1,15955,5.99,2005-08-23 19:19:06,2006-02-15 22:16:41,right_only
13246,9461,349,1,15955,5.99,2005-08-23 19:19:06,2006-02-15 22:16:41,left_only
13247,9584,354,2,15956,0.99,2005-08-23 19:19:21,2006-02-15 22:16:47,right_only
13248,9584,354,2,15956,0.99,2005-08-23 19:19:21,2006-02-15 22:16:47,left_only
13249,11324,418,2,15957,5.99,2005-08-23 19:21:22,2006-02-15 22:18:18,right_only
13250,11324,418,2,15957,5.99,2005-08-23 19:21:22,2006-02-15 22:18:18,left_only
13251,13275,492,1,15958,4.99,2005-08-23 19:22:36,2006-02-15 22:20:09,right_only
13252,13275,492,1,15958,4.99,2005-08-23 19:22:36,2006-02-15 22:20:09,left_only
13253,11238,415,1,15959,0.99,2005-08-23 19:27:04,2006-02-15 22:18:14,right_only
13254,11238,415,1,15959,0.99,2005-08-23 19:27:04,2006-02-15 22:18:14,left_only
13255,11245,416,2,1596,2.99,2005-06-16 05:30:58,2006-02-15 22:18:14,right_only
13256,11245,416,2,1596,2.99,2005-06-16 05:30:58,2006-02-15 22:18:14,left_only
13257,11641,431,1,15960,2.99,2005-08-23 19:35:42,2006-02-15 22:18:35,right_only
13258,11641,431,1,15960,2.99,2005-08-23 19:35:42,2006-02-15 22:18:35,left_only
13259,5443,200,1,15961,6.99,2005-08-23 19:35:42,2006-02-15 22:14:04,right_only
13260,5443,200,1,15961,6.99,2005-08-23 19:35:42,2006-02-15 22:14:04,left_only
13261,4370,160,1,15962,4.99,2005-08-23 19:42:04,2006-02-15 22:13:36,right_only
13262,4370,160,1,15962,4.99,2005-08-23 19:42:04,2006-02-15 22:13:36,left_only
13263,3635,134,2,15963,2.99,2005-08-23 19:42:46,2006-02-15 22:13:19,right_only
13264,3635,134,2,15963,2.99,2005-08-23 19:42:46,2006-02-15 22:13:19,left_only
13265,3830,141,1,15964,2.99,2005-08-23 19:45:25,2006-02-15 22:13:23,right_only
13266,3830,141,1,15964,2.99,2005-08-23 19:45:25,2006-02-15 22:13:23,left_only
13267,13730,509,1,15965,2.99,2005-08-23 19:46:39,2006-02-15 22:20:37,right_only
13268,13730,509,1,15965,2.99,2005-08-23 19:46:39,2006-02-15 22:20:37,left_only
13269,10150,374,2,15966,2.99,2006-02-14 15:16:03,2006-02-15 22:17:14,right_only
13270,10150,374,2,15966,2.99,2006-02-14 15:16:03,2006-02-15 22:17:14,left_only
13271,6954,257,1,15967,2.99,2005-08-23 19:50:06,2006-02-15 22:14:56,right_only
13272,6954,257,1,15967,2.99,2005-08-23 19:50:06,2006-02-15 22:14:56,left_only
13273,6955,257,2,15968,0.99,2005-08-23 19:51:29,2006-02-15 22:14:56,right_only
13274,6955,257,2,15968,0.99,2005-08-23 19:51:29,2006-02-15 22:14:56,left_only
13275,8850,327,2,15969,7.99,2005-08-23 19:51:30,2006-02-15 22:16:11,right_only
13276,8850,327,2,15969,7.99,2005-08-23 19:51:30,2006-02-15 22:16:11,left_only
13277,11647,432,2,1597,2.99,2005-06-16 05:47:03,2006-02-15 22:18:36,right_only
13278,11647,432,2,1597,2.99,2005-06-16 05:47:03,2006-02-15 22:18:36,left_only
13279,10712,395,1,15970,4.99,2005-08-23 19:54:24,2006-02-15 22:17:42,right_only
13280,10712,395,1,15970,4.99,2005-08-23 19:54:24,2006-02-15 22:17:42,left_only
13281,5101,187,2,15971,7.99,2005-08-23 19:59:33,2006-02-15 22:13:55,right_only
13282,5101,187,2,15971,7.99,2005-08-23 19:59:33,2006-02-15 22:13:55,left_only
13283,684,25,1,15972,5.99,2005-08-23 20:00:30,2006-02-15 22:12:34,right_only
13284,684,25,1,15972,5.99,2005-08-23 20:00:30,2006-02-15 22:12:34,left_only
13285,9294,343,2,15973,5.99,2005-08-23 20:04:41,2006-02-15 22:16:34,right_only
13286,9294,343,2,15973,5.99,2005-08-23 20:04:41,2006-02-15 22:16:34,left_only
13287,5469,201,2,15974,5.99,2005-08-23 20:06:04,2006-02-15 22:14:05,right_only
13288,5469,201,2,15974,5.99,2005-08-23 20:06:04,2006-02-15 22:14:05,left_only
13289,4738,174,1,15975,4.99,2005-08-23 20:06:23,2006-02-15 22:13:45,right_only
13290,4738,174,1,15975,4.99,2005-08-23 20:06:23,2006-02-15 22:13:45,left_only
13291,6132,227,2,15976,4.99,2005-08-23 20:07:08,2006-02-15 22:14:27,right_only
13292,6132,227,2,15976,4.99,2005-08-23 20:07:08,2006-02-15 22:14:27,left_only
13293,14778,550,2,15977,4.99,2005-08-23 20:07:10,2006-02-15 22:21:45,right_only
13294,14778,550,2,15977,4.99,2005-08-23 20:07:10,2006-02-15 22:21:45,left_only
13295,14451,536,1,15978,8.99,2005-08-23 20:08:18,2006-02-15 22:21:23,right_only
13296,14451,536,1,15978,8.99,2005-08-23 20:08:18,2006-02-15 22:21:23,left_only
13297,14452,536,1,15979,0.99,2005-08-23 20:08:26,2006-02-15 22:21:24,right_only
13298,14452,536,1,15979,0.99,2005-08-23 20:08:26,2006-02-15 22:21:24,left_only
13299,8506,314,1,1598,3.99,2005-06-16 06:02:39,2006-02-15 22:15:57,right_only
13300,8506,314,1,1598,3.99,2005-06-16 06:02:39,2006-02-15 22:15:57,left_only
13301,5315,196,2,15980,0.99,2005-08-23 20:10:13,2006-02-15 22:14:01,right_only
13302,5315,196,2,15980,0.99,2005-08-23 20:10:13,2006-02-15 22:14:01,left_only
13303,13208,489,1,15981,4.99,2005-08-23 20:12:17,2006-02-15 22:20:05,right_only
13304,13208,489,1,15981,4.99,2005-08-23 20:12:17,2006-02-15 22:20:05,left_only
13305,10018,370,1,15982,5.99,2005-08-23 20:13:31,2006-02-15 22:17:08,right_only
13306,10018,370,1,15982,5.99,2005-08-23 20:13:31,2006-02-15 22:17:08,left_only
13307,12541,464,1,15983,4.99,2005-08-23 20:13:38,2006-02-15 22:19:26,right_only
13308,12541,464,1,15983,4.99,2005-08-23 20:13:38,2006-02-15 22:19:26,left_only
13309,13354,495,1,15984,2.99,2005-08-23 20:16:27,2006-02-15 22:20:14,right_only
13310,13354,495,1,15984,2.99,2005-08-23 20:16:27,2006-02-15 22:20:14,left_only
13311,4890,179,1,15985,4.99,2005-08-23 20:20:23,2006-02-15 22:13:49,right_only
13312,4890,179,1,15985,4.99,2005-08-23 20:20:23,2006-02-15 22:13:49,left_only
13313,6108,226,1,15986,2.99,2005-08-23 20:20:37,2006-02-15 22:14:26,right_only
